ISBN,freq_R,freq_G,freq_B,mean_R,mean_G,mean_B,median_R,median_G,median_B,dominant_R,dominant_G,dominant_B
082174089X,56.49742184982275,45.428456332581376,48.01933612632936,143.73243819283857,125.83971614575016,123.3189465828195,133.17405582922825,145.01952580195257,126.1347280334728,190,169,164
082174111X,198.07524944567626,63.175166297117514,48.38317627494457,171.10173454972556,111.43390811976192,89.48135288716439,198.07524944567626,126.59680222453945,67.04364292155094,198,99,66
082174318X,236.44043203142047,239.574078114772,245.91915775692777,187.849774455278,175.35093616645779,179.00270389702987,201.97925636007827,187.0555772994129,195.3651663405088,223,222,231
082174755X,180.58312615285908,147.6838559627877,164.10578234020372,87.63605741661317,74.89568240297695,81.62621543016861,83.98989571915958,75.04281110579373,80.21371898976489,175,145,160
082174934X,108.15299760191847,64.29544364508394,43.42334132693845,135.1752794865847,93.39705012263312,73.23101450407098,129.1334193548387,86.05212903225807,58.896983311938385,107,65,49
082174996X,235.78916163927605,5.086020386935719,6.723632203037237,179.42343494995717,62.110452604334604,47.23795417988286,193.70082493125574,31.248029330889093,19.58936755270394,223,21,16
082175288X,76.38563190773667,50.16975012013455,46.23378183565593,132.9091316234554,112.37553911234599,106.94013256993858,114.61964649898029,77.80557443915704,73.3487423521414,70,45,41
082175341X,66.75438730937236,1.6280941068281094,13.943597210514216,157.0066937955966,119.88772667276669,102.55962191314309,153.75947281713346,119.94233937397034,107.56342668863262,69,7,16
082176067X,193.86735383575532,47.19956066238594,33.76512335248395,169.854670489039,96.58551002593391,73.37876320990978,193.86735383575532,108.27514585764294,66.98343057176196,185,80,55
082176148X,243.54075698350653,245.18619506149298,244.64486605014778,152.22641048411415,130.07178197743332,121.24344300904461,176.07585974376263,113.40047746941211,86.74830590513069,53,57,56
082176179X,193.95155645606926,161.00847301528827,112.919690550746,145.62308754495035,114.75238026629897,81.12073401308906,163.6181982388801,113.23120343192595,70.08421765635583,175,137,95
082176201X,44.460891961501964,28.58126609732954,18.10898739324929,116.87593942572373,112.03232247073413,106.88718242278397,98.98456790123457,112.14222579349136,67.14030431705591,54,42,37
082176344X,157.74930619796484,106.61208757323466,74.91782300339192,107.30458935597343,101.36584100314244,115.33290049047488,77.21087680355161,106.61208757323466,97.53276721432528,36,44,73
082176411X,182.67506264011604,37.26796782276144,91.37676381379401,164.20395279439316,116.1507283796686,101.61270596174757,182.67506264011604,132.67728177423942,91.37676381379401,184,59,92
082176649X,250.31019915509958,251.95790585395292,250.76357875678937,141.9053754674304,164.1496425974849,136.50866192561622,150.550989010989,183.2548803959307,120.05938960681881,187,183,158
082177297X,253.39121262153733,253.68079251513484,253.32452760961291,179.84882955484744,151.55412670918167,171.28169072142765,186.10945505356312,167.82766651141128,172.89473684210526,229,225,226
082177347X,180.695861968124,79.46878198567042,114.17561046936687,167.5604264512604,99.10686856432355,113.46641080316081,180.695861968124,79.46878198567042,114.17561046936687,154,66,93
082177560X,156.5884366679346,166.25465956637504,163.28470901483453,155.9183840426721,163.32902988384552,164.81443018370658,156.5884366679346,166.25465956637504,163.28470901483453,173,182,175
082300337X,158.61842841163312,169.02321029082773,159.46714205816554,154.11341371249452,154.02912666855278,147.18719103314083,158.61842841163312,169.02321029082773,159.46714205816554,191,192,184
082340403X,228.03561304039687,222.21456413890857,156.0095676824947,200.9400575022169,191.25091292252318,131.8718103024205,215.6121236133122,208.75138668779715,121.91125198098257,207,198,127
082340952X,151.83029643731302,179.57329344574381,210.41637204242588,150.8607754217467,155.68043337675354,133.5726389400799,151.83029643731302,168.48981026001405,149.00372402979224,136,162,193
082451825X,254.45762969724632,254.48394949033926,253.62452457021146,206.2511659565605,180.38366679194056,159.43515547082347,204.68812140240712,184.03139717425432,159.3903715332287,168,121,92
082491001X,222.91070273068462,175.43393296233984,79.79474569690694,181.9805721920996,174.98449323155168,130.31841921600326,222.91070273068462,175.43393296233984,109.53743409490333,212,182,104
082498031X,185.0390949669078,185.76312144066492,186.09573649376637,130.44953818928556,120.23017433413796,115.80634408044045,148.13247863247864,125.73290598290598,115.92200854700855,176,173,171
082530105X,248.03630158237667,251.25473161650635,250.69267762953768,144.87547469722546,151.66226154143533,151.8414192393296,147.12476547842402,151.72607879924954,153.19136960600375,65,66,66
082530315X,30.994369595817414,30.029827736443462,34.33809236544004,146.10572006223677,116.68439996804076,120.8197539542784,175.65740356698464,69.54673650282031,75.29320113314448,202,160,165
082736394X,194.44528720747388,152.08981592822127,133.70826010544815,158.54363531793197,145.16981183498348,139.9824546560097,194.44528720747388,152.08981592822127,133.70826010544815,189,156,137
082760369X,174.83705563631557,71.93709528214616,29.806528346768864,198.11395473619075,78.03741677522655,40.4462998923319,190.30574180177985,71.93709528214616,37.48506643910764,188,72,33
083171803X,230.2222406639004,206.3402489626556,125.02041493775934,206.17998782025012,181.4172380032043,105.15740430364448,230.2222406639004,206.3402489626556,91.99462179042332,220,189,102
083174121X,136.7773337595908,94.90521099744245,85.28053069053709,123.21617128554718,100.91522556395562,96.70205250118036,136.7773337595908,94.90521099744245,85.28053069053709,131,93,86
083176760X,163.80731707317074,88.40325203252033,29.694634146341464,134.4554762778544,119.70451204912165,104.406385362534,148.4170305676856,91.4547193877551,79.68494897959184,134,78,41
083598592X,245.73373559217143,242.2164461978804,221.50723292333876,179.76023917261978,179.67266000171594,173.49424128812984,189.61398678414096,186.91519823788545,176.0066079295154,227,226,211
083611714X,250.82759336099585,251.5890733056708,247.44536652835407,168.4026920754714,168.94876841988315,139.9893345050296,187.29550321199144,178.39685938615276,168.31477516059957,60,115,128
083681049X,66.97273303741281,1.3003329105897272,14.106689917564998,154.01039011226786,116.406399872479,97.81796771239254,145.44709246901812,113.11820781696854,98.534795042898,69,9,16
084075681X,53.911643926347864,25.71638627632799,160.83825672274475,132.8259128984208,109.37263440812148,125.69966884221917,127.51484230055658,97.53617810760667,127.84891075193254,54,28,145
084230021X,79.25793930839802,125.98892025405787,55.9894142554693,161.42880508493096,164.0779101916225,118.04871812213443,168.27492877492878,160.8638497652582,102.64755197853789,81,126,58
084230780X,67.37223446452181,47.805993829881004,28.943146760687526,101.52796620927616,85.5882125661685,68.18417250667785,76.33640167364017,56.85746164574616,37.560529986053,69,50,31
084233226X,8.513469951646327,10.648936986721928,10.835597513239696,87.25341372156274,69.21036147543626,86.92698457808523,61.95380241648898,25.186567164179106,83.55792466240227,17,13,23
084233288X,6.389129208200113,35.818036486740645,19.608331766033476,124.64462611191962,131.6720980802748,120.38319024288174,117.67166782972784,134.36706210746686,110.56137865911236,215,201,157
084392800X,49.97665883734586,41.0713446858485,33.17410452143277,143.27569814051952,138.39130543606908,118.40286926871684,125.17830828175656,123.10462717359269,106.71559092248748,67,61,51
084392876X,184.37444444444444,75.47587301587302,86.86984126984127,194.56019936374986,135.2279620763411,134.64328178516706,225.77186379928315,123.6073476702509,116.73351254480286,207,110,111
084393140X,205.85781727297973,196.39655651207997,183.4564009997223,177.28521748161953,147.64951568085976,113.59120795846668,192.71188245315162,166.73424190800682,123.66311754684838,206,186,151
084393347X,177.09122171945702,86.3724886877828,102.27800904977376,122.25899274418721,92.32576816603475,100.49726107460067,100.14187021959043,86.3724886877828,102.27800904977376,61,57,71
084393672X,2.4792759987147908,7.541394452179501,23.21184534647103,87.48512696438179,85.09460397460373,74.24229732379486,80.15324963072378,74.7692023633678,70.44977843426884,16,26,35
084394496X,35.487608932461875,25.834558823529413,21.122685185185187,148.1868753330646,135.4554530701792,113.8105520522511,151.19181113980082,133.56436739210622,98.12430837329399,219,198,170
084394515X,12.979850920102493,4.802236198462613,5.713836477987422,129.11604857826663,78.79797892273425,60.021880260971066,136.1704750450992,79.4052812858783,47.85619977037887,221,141,95
084394580X,17.069036099739485,8.08029400818757,15.66607740975065,124.40269377333307,107.54824534460965,121.6272171390959,120.88526645768025,94.6896551724138,120.36269592476489,214,203,209
084394725X,173.2253682487725,159.2265139116203,192.88805237315876,157.06755686292544,142.42783898416752,127.50354744038069,173.2253682487725,159.2265139116203,126.28065739570164,190,178,204
084394790X,10.60220784164446,14.631709173962696,5.056147696992768,103.02533690541433,108.17053305695386,70.64569539004037,93.45918966529653,130.286553141515,49.43918291550604,44,58,28
084394806X,120.78707288335298,102.55579868708972,82.80104359535432,153.0455464829244,129.0589981638925,107.88660805369864,151.82497136311568,141.3947308132875,86.80891238670695,120,104,87
084394840X,56.665102537365314,43.84045881126173,22.314563781717066,130.33397764017565,117.58120539171496,104.95511727826502,130.5281124497992,107.53062248995984,84.53239352129575,72,66,55
084394885X,8.431251832307241,3.425388449135151,3.672383465259455,126.73266763729976,106.8154641862596,71.47620634091781,127.12406895084061,97.73951904660566,54.41157693126197,223,196,121
084395051X,137.6911252900232,70.40951276102088,106.09628770301624,127.05574787147034,81.78913794169544,76.39835929801112,137.6911252900232,70.40951276102088,65.9056927297668,130,74,83
084395082X,21.231983805668015,47.62564102564102,65.71943319838057,67.4787995698791,100.34324472349951,122.33413070397644,42.43032967032967,89.35846153846154,121.34615384615384,21,41,55
084395311X,43.015842665938266,22.48538650641901,24.526632067741055,102.18781977667784,43.816733080523555,46.62934840566665,108.52102102102103,23.78753753753754,30.32027027027027,41,17,19
084423916X,248.39110749941955,247.3011376828419,243.31135361040168,180.35415148369134,145.306270713473,123.7397772278204,193.1652386780906,188.18887122416535,118.78632750397456,225,223,211
084870486X,250.1556679696482,242.9882731662451,148.62612094734422,165.21456213213213,151.22515736365295,51.78128312532057,180.2377533783784,162.61866554054055,35.010272071071626,243,236,143
084870682X,213.33283622559654,214.48847613882864,211.16865509761388,127.87822186881809,120.56150113292804,120.56965023326457,134.3875471698113,113.99493746277547,131.42882668254913,201,196,195
084870696X,64.46893471693157,62.331406804150795,101.47287534480493,123.824855935863,114.86656887148843,134.20625529069503,121.56306190598511,94.17903930131004,109.11533521705626,61,55,94
084870780X,189.85123834030236,180.69523962688967,180.15953682856224,149.5324785728654,131.16246441795562,128.2334290387054,158.3399291199055,131.817483756645,133.8573538098051,196,184,182
084871959X,251.43083900226756,247.21126228269085,236.8337112622827,186.0430825234585,144.83155522660743,116.19097037179961,205.11570611526616,147.83018037835458,104.38781346238451,206,165,129
084991437X,6.083291620782862,5.49614576033637,4.874461908098909,109.91220886692402,75.41553458161259,63.446232441802145,127.29029605263158,59.515952143569294,45.2642073778664,193,142,123
084993477X,250.690133037694,249.6860679970436,226.87536954915004,155.45513400481238,115.18629990402628,177.1617888437127,193.21574929690638,123.01871809415769,185.6249199231262,239,238,223
084993897X,236.72176308539946,246.275261707989,246.92650137741046,146.88931281761808,142.29034628357755,146.15387563050444,164.15877437325906,129.30176415970288,122.03342618384401,221,225,226
084998114X,227.9383072739633,215.0525152957172,92.19085656016316,175.7584436743188,150.3308606431355,129.29551303392114,206.78856200164972,146.93930753564155,100.76189166895793,197,174,121
085345745X,230.00696207121618,178.01095075785045,134.24867648125317,139.19304179782316,112.03525291220285,89.97078637317676,151.78534031413614,120.91361256544502,96.16317626527051,226,179,135
085648492X,232.76129473890083,212.72256991981223,184.47574809309603,158.6054157583135,145.931481481163,125.52739128538492,166.86028368794325,133.99499203277944,134.2808510638298,228,210,184
085967486X,146.41650724241597,146.50491937687892,137.206067231484,148.56641975137035,148.8454390909832,145.14694576850462,146.41650724241597,146.50491937687892,137.206067231484,140,139,130
085969688X,245.21337386018237,244.63924349881796,238.24106720702466,173.58529966451835,173.447050520882,169.13103075173694,182.48532836516068,182.50349324639032,178.90731252911038,237,237,231
086051286X,41.01476166914069,41.341992412996866,40.02152399802078,150.04739971673024,114.93876636652453,112.59562444558306,159.96847875742347,87.75640599001665,92.29828042328042,221,180,174
086281281X,34.680431403031484,37.117761368052854,39.43023707734162,98.19454934127232,66.86725550015171,51.40186799145725,87.31214761660686,37.117761368052854,39.43023707734162,37,29,29
086369182X,44.45565188396132,38.12554184728243,34.51600533511171,131.71467511259496,124.61274648880135,126.00437654792782,148.74333632824198,144.62503743635818,146.52440850554058,172,171,174
086442051X,70.31282487477554,95.7658066345336,112.72932615064738,136.57173332034267,108.09428919656852,85.1476546919715,180.2932049224184,95.7658066345336,74.95087117966295,78,93,109
086442793X,103.49283529222348,102.86201899855095,148.78827886008693,143.33125659584795,109.7510195217395,141.3699973445486,146.08021596606247,102.86201899855095,148.78827886008693,109,74,115
086611968X,238.20017809439003,136.96562778272485,89.18539626001781,141.20179922730176,150.24555449230115,138.43135768213892,121.49191937534047,148.7449310624493,123.24939172749392,177,154,119
087011364X,250.12403327010068,250.02641179045673,248.3224865022618,123.89107417255907,118.2205220557848,117.49823239028372,124.6785918717802,101.85832856325129,103.29679450486549,217,199,198
087044364X,228.83742436351181,209.14042698938235,181.8164173992465,179.8768199182918,153.7361222327106,126.93908799718852,208.12070696927094,174.69351275356496,130.25748142197227,229,211,186
087044669X,83.0453477868112,69.87190605239385,33.78392050587173,127.62038499092557,117.33849684642436,80.81438730926426,126.62329969284774,112.7448442299254,70.98881088196578,71,61,31
087113358X,201.29428129829984,24.065996908809893,50.47465224111283,152.8606006031318,103.78558234964218,111.36933196215708,192.3791578542588,96.58288770053476,99.26687038451745,179,50,70
087113375X,246.81044863080209,248.51893571567294,104.61429403767723,175.7488596591406,170.60855302916508,85.43395007904061,197.82381206620394,194.58836091831287,84.34917245061399,240,240,104
087116194X,252.83842352046636,252.7817133443163,252.73983018628817,170.61200154165894,138.19799664531098,144.31453465019288,164.61938061938062,126.21078921078922,132.9090909090909,153,79,94
087123839X,205.67776955341722,153.74352331606218,55.15544041450777,149.96067908847044,130.09247361274973,80.35430873635049,158.3181421718273,115.00780944943382,55.15544041450777,184,141,59
087131133X,90.70557655954632,142.42084120982986,160.69104442344045,160.95610628699006,176.21279920950536,162.28042916428254,160.55,172.4813725490196,160.69104442344045,89,139,156
087131925X,29.91975225528477,44.827386562542074,133.3670391813653,135.39647666773558,113.48406816462496,124.3596435357073,171.21833130328866,85.48233861144945,133.3670391813653,219,177,162
087216490X,72.82669789227167,51.49621159939385,41.24411075905772,140.98767281751353,108.2412199228399,72.19978470629403,139.56428201140488,93.3615863141524,59.58645418326693,231,172,97
087338539X,25.93498409185226,57.89500622492738,44.13086180661226,133.43168244674368,130.25569197258343,89.76595404806356,138.0936266215454,125.57924421883813,89.55245346869712,61,77,59
087406645X (1),250.63604610548376,242.61910583304225,216.79287460705552,162.76155209534704,145.98425579047586,129.4060430163293,171.77351452171595,141.00026645350385,125.02451372235545,71,54,45
087406645X(1),250.63604610548376,242.61910583304225,216.79287460705552,162.84616315820463,146.05957853341062,129.47325188480164,171.86995994659546,141.08971962616823,125.10734312416555,71,54,45
087406645X,250.63604610548376,242.61910583304225,216.79287460705552,162.78939791741968,146.0097943270219,129.42848208337233,171.79930703624734,141.02691897654583,125.04024520255864,71,54,45
087451701X,253.14579855314412,253.43005008347245,253.21357818586534,124.56867541969282,131.3531898461212,138.7503525807789,121.01748421563866,132.27197668771248,141.73627974745023,206,211,215
087477778X,5.377329666972197,4.646119767797128,4.534524900702719,90.74202966166449,85.12476356954508,63.69454365561677,56.481102712316584,73.0386216466235,35.38328145842597,14,12,11
087477795X,243.03964989982074,244.40377517663185,232.72508699778552,167.45205283745653,152.27621189546227,159.0940784111015,196.31268292682927,153.98828797795383,153.15673441267654,51,106,145
087477814X,150.76549663928304,117.03069454817027,73.71867064973861,150.21416700609313,122.54410594197266,93.63806443462823,150.76549663928304,117.03069454817027,73.71867064973861,147,111,70
087477831X,252.8509096515572,252.2781375269812,220.42067530064756,161.98995107004052,127.76044750863159,93.91236759218673,191.335299073294,120.47177759056444,68.89090143218198,60,29,11
087477909X,36.22834127897419,180.6006904487917,174.1068551701463,117.71827952146612,155.0649739089946,170.51757549116198,108.37942411517696,178.25777568331762,169.79830348727614,55,151,150
087477957X,247.4633171567228,243.79474735940622,241.92320867827576,149.2804722969516,114.73670572567505,103.61956961704337,159.0121102028459,105.34150772025431,82.30850741749924,29,14,20
087542015X,3.339756592292089,15.350659229208924,82.52091784989858,59.641802848148686,93.94434907271231,97.14493951673775,9.603963159363662,67.25090706112196,82.52091784989858,7,37,101
087584801X,245.03995193751877,181.87714028236707,37.047862220887154,226.3669292719804,173.3783161769374,93.66525729183795,245.03995193751877,184.69281914893617,50.1575382803298,245,192,46
087596706X,249.77024003254678,248.32038242473556,250.9724369406021,188.7438502196099,187.30707555556603,160.63676211441464,194.84129635816907,195.9288339458737,169.92983628466422,232,231,223
087596883X,252.28274142230632,252.33158483102588,251.37303293490413,178.03597761152193,164.19290858243474,166.37037372143794,215.82588774341352,150.607501933488,155.8378623188406,228,227,226
087605534X,248.8766857004009,242.73429716923823,47.10509051148099,166.56859421625438,131.0219904978763,105.70475831710095,175.70732673267327,162.95643564356436,99.54693069306931,238,232,57
087626500X,215.48066978576705,203.40507264220636,192.57436591972422,161.35409268964398,153.8510361018732,148.92157584670903,194.0062091503268,185.29934640522876,177.32418300653595,209,203,197
087742375X,215.19081293442127,202.82181928074948,177.76240556059233,147.25576506728808,146.78977120839224,138.62550747464186,160.0064782096584,161.05418138987042,160.8833922261484,212,201,180
087795108X,222.5861064891847,210.461175818081,191.03757626178592,185.28482294061965,184.34647412392366,182.32446166405288,222.5861064891847,210.461175818081,191.03757626178592,225,216,200
087795609X,222.31757833244822,199.0162860683307,172.40608957337582,191.98496860660038,172.24841013017863,157.02062992229924,193.8577380952381,191.99146825396826,172.40608957337582,213,197,181
087795948X,152.86638128726494,144.98150129949548,129.56979055190337,121.63972573482067,95.89111544240185,86.5579622413742,139.2622687047466,86.11212737127371,75.78658536585365,161,148,131
087833243X,105.13121639784946,89.92439516129032,75.80510752688173,141.10440945890244,101.92730716286427,101.2030460416247,154.95994363929145,89.92439516129032,75.80510752688173,127,72,72
087857719X,89.4013673088875,54.39564947172157,26.64711000621504,111.1455014811499,78.95281138858056,49.810303820061435,111.36554354736172,69.42784488239033,34.47340538249629,103,69,39
087857896X,169.30860620110113,158.06737177629674,134.94900028977108,119.09316941476622,109.84728588580313,104.69457520608967,131.38195488721806,105.4047619047619,115.06942355889724,161,148,136
087877128X,53.94407142857143,57.83271428571429,99.75285714285714,109.3021274015006,127.96589504491968,130.45291439574868,95.04414261460101,109.51103565365025,120.37096774193549,46,64,99
087905784X,249.9565052231719,248.92193732193732,236.34339981006647,181.5571078183429,157.6305171866589,139.06345029922525,197.49120795107032,161.35626911314984,131.7901376146789,195,165,137
087923573X,251.14084383753502,247.84147408963585,195.66806722689077,171.81265186220247,198.04324128756704,173.99327698544283,199.0078405749755,213.05880431231623,195.66806722689077,239,242,206
087935058X,234.7171342453049,230.34256897750984,189.00510085787155,148.50991524078034,165.89803919033105,106.64041262380115,159.69778346121058,172.46096515744364,99.576726342711,72,152,58
087951440X,23.57102391942929,23.100293747377254,33.18380193033991,105.74561177772102,105.85096252062019,118.84484004117266,95.78653198653198,95.2060606060606,108.46599326599326,38,37,49
087951910X,26.331993379049422,27.488768030267202,31.831993379049422,81.74554331330907,83.49093922460492,88.17889043826928,66.14998021369213,67.78907795805303,72.88919667590028,22,23,27
087994031X,251.418059490085,245.24079320113316,231.33236543909348,167.79327379966054,180.7487292089882,185.1232117541536,169.10035005834305,196.88564760793466,208.67736289381563,241,238,227
088001430X,248.80474226804122,250.99072164948453,216.84082474226804,168.14209511781922,178.81191780763365,166.80570841631115,166.9685559006211,192.097049689441,169.68024294390855,84,119,129
088029275X,8.956642177526195,5.834276767433458,2.791762013729977,138.2351868744164,118.39952672746986,102.2925721746893,146.23690600069372,108.8720083246618,74.17551161984045,31,21,13
088032421X,176.5131865473022,164.7161867892572,144.18267602225987,159.17826354736448,171.30621320198986,131.96285244978762,176.5131865473022,166.66095089633671,144.18267602225987,182,171,149
088038266X,16.678147659854975,37.66529334212261,24.030817402768623,107.5807786120096,114.17606944314657,89.72770541390652,111.53440491240744,104.93267944716897,65.94691179508366,43,68,53
088064169X,201.30569185475957,206.25,171.51999509322866,166.65264911748423,156.30061572690556,127.26629884442946,182.99212598425197,184.19482564679416,149.00697412823396,203,206,170
088064267X,228.67469332121763,213.54732697258822,212.006966530365,125.14340156393078,105.5245597370317,105.64647233714831,121.98348813209495,103.99484004127967,107.968782249742,186,151,144
088070487X,11.411546056452549,7.42862121036125,28.878034614937857,101.97456251021144,101.10421575517266,110.33992951492667,117.16675884955752,102.28678097345133,92.64435840707965,181,184,188
088070683X,80.33763536567275,56.317460317460316,42.51550215101617,139.1896846554418,115.26998126715725,93.30181544576604,133.64268585131896,95.83719690913935,74.65414335198508,241,233,174
088070697X,136.64464332719137,42.75388260068439,128.83574624901289,162.76899412173518,154.2311913298957,152.5551744126314,165.84346701164296,158.2890038809832,138.08383233532933,228,209,179
088070747X,140.24312527280662,133.02560744943983,168.27557107522188,151.4456269543934,141.70556515460095,137.575023612299,140.24312527280662,133.02560744943983,137.2178640776699,149,140,143
088101270X,112.05285292111843,187.36133212093657,41.19777222095931,110.89317631109243,126.24472352455219,45.65438157157371,112.05285292111843,131.34007919049714,41.19777222095931,114,159,43
088184599X,181.05935006810662,178.70753064798598,147.7880910683012,155.92987763023652,124.25312270850029,81.12524405405743,177.33722627737225,129.0243309002433,59.781995133819954,188,183,148
088184859X,29.985794094173983,34.88794892258579,40.65339185953711,146.97024317633355,142.99715745572885,136.83583162995455,145.558574610245,133.1826280623608,104.72427616926504,39,41,43
088240363X,30.405248226950356,32.311631205673756,35.49475177304964,97.4358100937188,115.29034774658166,129.3908752683738,101.09807256235828,126.86905754795663,129.20496246872395,45,50,56
088266767X,3.7203173703598753,106.62614527250402,170.08652120525173,99.9984243468205,137.8518598872972,156.94107638460417,48.070103857566764,147.7471671388102,170.08652120525173,13,114,173
088270236X,6.583909668313338,64.23994354269584,149.02688779110798,99.81607231755058,147.66809095092998,189.14532819049353,79.78066320415502,120.33839392728726,196.06763848396503,13,70,151
088365959X,240.52768645094307,243.97421699255926,249.4459249005018,127.13107225560809,140.8426390527495,153.8172378987979,128.42333709131904,136.45941375422774,145.46364148816235,37,57,78
088404291X,68.53170516404296,67.21141680153009,67.35397969692511,122.45590149322292,126.48071022531067,95.41426785637394,129.32256907068532,149.78256189451022,67.35397969692511,210,194,128
088419325X,56.98369058713886,45.03883193538366,34.72538055296676,148.85337369930883,136.5243567252835,114.668179791643,161.21317444554782,143.76266137040716,121.49023502151606,191,181,153
088419597X,9.513838982227833,13.713994367291445,21.64737302126833,103.96921299891524,108.50441674620433,116.33442189009278,94.56889181190398,99.02137454784611,111.2499177902006,26,31,40
088489620X,97.99524684022902,43.455439127147024,38.38241330884736,151.98662206875775,84.7815971196081,74.60035006905704,143.83958854601056,70.45065332221296,58.443147067000275,108,49,42
088730513X,253.45474925273996,253.36864828960478,252.8075390235802,181.8730496588043,152.62494805067016,166.11688316640948,193.4726443768997,155.50626349892008,162.9183585313175,225,218,220
088738658X,253.2802802802803,253.05983761539318,252.65643421198976,152.26015589095908,148.33940829824513,148.30634045102624,164.10776846915462,158.0853008377761,157.50571210967252,225,221,219
088739339X,103.5557291085574,84.29554836550263,76.66283610398304,123.66373138062775,107.95340636439184,111.814736463806,106.60119715675272,104.06098017209128,104.4176122348298,105,87,83
088864227X,50.50188394875659,45.77254458678724,33.979527756845016,97.34000293598176,121.45423125457762,111.49320006443072,81.69890835237369,120.1680412371134,94.18969072164948,62,57,41
088894540X,196.45792916760658,194.42612226483195,196.72242273855178,185.5599882511138,171.51742536253997,182.09923679834444,196.45792916760658,194.42612226483195,196.72242273855178,201,198,200
088899267X,140.09228932105083,162.89295462299557,211.51919140225178,82.36429329156843,93.24897170504504,115.68470670232406,91.85619834710744,102.64793388429752,119.43471074380166,138,160,205
088902913X,249.68138753056235,240.875,225.50091687041564,145.31252615497493,138.88310605600049,136.93360850028057,137.84804675484466,125.48754229467856,121.38757305444479,44,61,88
089019078X,247.51660017098888,246.73133371330863,250.3409090909091,184.80548119990294,143.87740103553662,154.51311507970266,220.37264480111654,146.67088607594937,159.852504127683,243,239,243
089042019X,5.9743589743589745,76.13848364279399,199.24933687002653,98.6853658463248,138.61254220901986,191.93533248676013,44.91701680672269,92.17226890756302,190.29530201342283,10,76,188
089066045X,192.4164311470617,38.025923399278824,25.74807523633174,154.95475196011063,117.5196947077316,95.7187385929684,185.72047033671834,107.48373676248109,96.78944995491433,26,32,41
089107743X,223.68060695780903,232.7277942264989,237.76961509992597,140.419068311901,140.4068474354343,165.05733599238587,145.57314738856988,138.86436970194148,168.6986601039103,196,199,212
089107970X,11.5836211149482,35.24116099325769,36.741489886531824,111.92047193281583,111.1217073213995,113.24485322751639,101.0,98.47301006404392,107.95654162854528,205,191,184
089141567X,254.10652549697494,254.32811149524633,252.8583621434745,191.52195679185053,162.19149192382832,128.49012423332414,193.30390368478658,156.3454943451295,105.5789857716162,149,102,55
089191711X,139.8847776410617,162.70856037968008,211.4002460889436,83.62723947695693,94.18438409399798,116.70317765917919,92.72614962251201,102.56074124914207,119.73713109128346,138,160,204
089281750X,4.138866577420794,1.4006247211066487,3.528603302097278,124.59730613370989,82.57439471782492,79.83791546921975,110.30525751072962,80.86212446351931,37.120837537840565,212,117,70
089296569X,166.25503521561845,170.61250463363402,170.1448165080934,148.53287899827893,145.2829826384895,144.07932552718424,157.82347723240687,156.95224719101122,151.52424600827914,158,159,156
089296619X,9.587554498612763,9.632659532302814,6.483630598493857,136.00608181283525,112.63728665670673,68.36432734885787,150.72048846675713,85.16180461329715,42.759572573463934,21,17,11
089296684X,208.4156656909256,98.92853537902494,75.81992530533965,131.71093372848748,99.32477891320842,91.38749568173463,136.96350963509636,98.92853537902494,75.81992530533965,202,101,79
089301155X,199.3665748659226,207.40426148717205,171.2769966661835,143.5966058871971,149.04433835813816,128.26423166463388,172.0960813865863,179.0,140.49849284099471,198,204,173
089375711X,172.96684899718215,154.70885131775236,140.7581634344439,97.77848955519464,89.63557353309913,83.17686251332243,104.07744680851064,97.40595744680851,92.39659574468085,167,152,138
089512002X,208.92643155100492,166.39353431930223,106.18581721653393,151.89292027828188,99.73882642554702,63.02217253607955,160.97337864627585,94.92447495961228,59.73788368336026,191,151,96
089577416X,151.2302424325435,148.57156553896726,142.76701821668266,91.00143588175936,109.53466484817423,105.45043710534969,88.34055186866922,108.29898707649319,104.86622424030737,156,156,151
089577819X,126.29816678648454,128.1020848310568,120.98562185478073,128.00161014225074,129.30293787968407,122.57296723308411,126.29816678648454,128.1020848310568,120.98562185478073,123,125,119
089608082X,245.44833710041976,245.05020988052954,245.271876009041,141.21116258907313,143.1934055146591,109.15185028861939,111.05386875612145,137.57009636307117,70.62520404831864,213,159,23
089693117X,177.70748714372874,209.56245097184694,107.83735727359888,101.22325023164537,116.83374115087392,68.36775184285882,105.9702434625789,120.21641118124437,77.73309287646528,174,204,108
089693151X,139.41382575757575,107.90757575757576,95.08977272727273,135.3215784812296,117.80530177954503,110.19462222129637,139.41382575757575,107.90757575757576,95.08977272727273,68,57,56
089815474X,73.30611598183162,66.22657652899545,65.4916024083659,177.27445071835913,134.62974805293968,102.91375919423032,203.15168539325842,117.24959871589085,114.81340288924558,79,69,69
089815880X,14.355247859634288,117.36190677518233,68.84843039847796,128.73907959618276,122.72869583487261,102.95647648686199,142.25189633375473,117.36190677518233,68.84843039847796,220,177,145
089870569X,28.125341553983045,31.33615918167169,47.18461430673299,116.97330585493663,108.93071914568881,101.23110019634137,111.1772899957788,100.00802026171381,90.75981426762347,41,40,50
089879739X,235.39589266976466,225.9290960875431,124.096537250787,194.3046067943905,180.3455753845073,148.34617113569996,235.39589266976466,225.9290960875431,130.00778816199377,238,236,198
089942953X,3.4805194805194803,3.724290524290524,126.95401635401636,120.09973496200196,96.89891838161617,90.05680541540148,117.7326923076923,123.54230769230769,52.88319672131148,15,12,112
