User-ID,Location,Age,Country,Age-Group
226545,"mesa, arizona, usa",38.0,usa,3
226561,"pamplona, navarra, spain",25.0,spain,2
226568,"bern, bern, switzerland",23.0,switzerland,2
226616,"tucson, arizona, usa",204.0,usa,20
226772,"mundelein, illinois, usa",37.0,usa,3
226879,"overland park, kansas, usa",31.0,usa,3
226965,"clemson, south carolina, usa",47.0,usa,4
226991,"dayton, ohio, usa",45.0,usa,4
226996,"t�bingen, baden-w�rttemberg, germany",35.0,germany,3
227025,"saskatoon, saskatchewan, canada",33.0,canada,3
227097,"lynnwood, washington, usa",37.0,usa,3
227176,"bonn, nordrhein-westfalen, germany",27.0,germany,2
227250,"rhame, north dakota, usa",32.0,usa,3
227257,"timmmonsville, south carolina, usa",40.0,usa,4
227327,"astoria, new york, usa",35.0,usa,3
227382,"regensburg, bavaria, germany",21.0,germany,2
227422,"savannah, georgia, usa",35.0,usa,3
227447,"kelseyville, california, usa",38.0,usa,3
227520,"san jose, california, usa",33.0,usa,3
227538,"kalamunda, western australia, australia",37.0,australia,3
227539,"t�bingen, baden-wuerttemberg, germany",23.0,germany,2
227702,"league city, texas, usa",42.0,usa,4
227705,"westport, connecticut, usa",36.0,usa,3
227836,"athens, georgia, usa",30.0,usa,3
227884,"virginia beach, virginia, usa",25.0,usa,2
227886,"charlotte, north carolina, usa",1.0,usa,0
228021,"ann arbor, michigan, usa",32.0,usa,3
228206,"minneapolis, minnesota, usa",30.0,usa,3
228311,"coon rapids, minnesota, usa",32.0,usa,3
228313,"suffolk, england, united kingdom",17.0,united kingdom,1
228579,"brooklyn, new york, usa",29.0,usa,2
228599,"bern, bern, switzerland",45.0,switzerland,4
228666,"basel, basel-stadt, switzerland",20.0,switzerland,2
228764,"oakdale, california, usa",39.0,usa,3
228789,"skipton, north yorkshire, united kingdom",44.0,united kingdom,4
228868,"myrtle beach, south carolina, usa",33.0,usa,3
228880,"london, england, united kingdom",31.0,united kingdom,3
228893,"mannheim, baden-wuerttemberg, germany",25.0,germany,2
228947,"essen, nordrhein-westfalen, germany",36.0,germany,3
228998,"lincoln, nebraska, usa",41.0,usa,4
229038,"hamburg, hamburg, germany",46.0,germany,4
229055,"grand rapids, michigan, usa",32.0,usa,3
229085,"grass valley, california, usa",53.0,usa,5
229095,"collado villalba, madrid, spain",41.0,spain,4
229148,"halle, sachsen-anhalt, germany",31.0,germany,3
229192,"aachen, nordrhein-westfalen, germany",36.0,germany,3
229258,"tijeras, new mexico, usa",32.0,usa,3
229282,"setauket, new york, usa",32.0,usa,3
229283,"cartagena, murcia, spain",23.0,spain,2
229313,"southgate, michigan, usa",31.0,usa,3
229329,"st-l�gier, vaud, switzerland",56.0,switzerland,5
229331,"houston, texas, usa",37.0,usa,3
229334,"fort carson, colorado, usa",30.0,usa,3
229382,"bern, bern, switzerland",25.0,switzerland,2
229409,"leipzig, sachsen, germany",32.0,germany,3
229434,"h�rth, nordrhein-westfalen, germany",39.0,germany,3
229478,"haleiwa, hawaii, usa",30.0,usa,3
229501,"zaragoza, zaragoza, spain",20.0,spain,2
229551,"ottawa, ontario, canada",28.0,canada,2
229632,"duchesne, utah, usa",23.0,usa,2
229741,"kensington, california, usa",29.0,usa,2
229742,"g�teborg, v�sterg�tland, sweden",30.0,sweden,3
229757,"diemen, noord-holland, netherlands",24.0,netherlands,2
229807,"carlos paz, cordoba, argentina",34.0,argentina,3
229816,"trieste, friuli venezia giulia, italy",25.0,italy,2
229862,"bronx, new york, usa",29.0,usa,2
229863,"calvi, corse, france",33.0,france,3
229899,"pordenone, friuli venezia giulia, italy",26.0,italy,2
230016,"pescara, abruzzo, italy",35.0,italy,3
230030,"berkeley, california, usa",36.0,usa,3
230115,"ap, florida, usa",44.0,usa,4
230145,"m�nchen, bayern, germany",28.0,germany,2
230165,"bochum, nordrhein-westfalen, germany",27.0,germany,2
230293,"mililani, hawaii, usa",33.0,usa,3
230335,"enschede, overijssel, netherlands",49.0,netherlands,4
230374,"duisburg, nordrhein-westfalen, germany",30.0,germany,3
230400,"colorado springs, colorado, usa",40.0,usa,4
230413,"wichita, kansas, usa",34.0,usa,3
230427,"paderborn, nordrhein-westfalen, germany",28.0,germany,2
230459,"orlando, florida, usa",39.0,usa,3
230460,"new york, new york, usa",34.0,usa,3
230496,"simi valley, california, usa",34.0,usa,3
230511,"bilbao, pa�s vasco, spain",53.0,spain,5
230522,"colorado springs, colorado, usa",52.0,usa,5
230599,"dublin, dublin, ireland",38.0,ireland,3
230699,"seattle, washington, usa",30.0,usa,3
230708,"modesto, california, usa",43.0,usa,4
230997,"san jose, california, usa",60.0,usa,6
231143,"rennes, bretagne, france",19.0,france,1
231210,"roanoke, virginia, usa",44.0,usa,4
231263,"cornwall, ontario, canada",27.0,canada,2
231264,"san antonio, texas, usa",38.0,usa,3
231351,"methuen, massachusetts, usa",34.0,usa,3
231393,"montreal, quebec, canada",28.0,canada,2
231767,"spartanburg, south carolina, usa",42.0,usa,4
231795,"bay city, michigan, usa",54.0,usa,5
231827,"festus, missouri, usa",32.0,usa,3
231857,"canberra, australian capital territory, australia",46.0,australia,4
231891,"zuerich, zuerich, switzerland",33.0,switzerland,3
231993,"akron, ohio, usa",26.0,usa,2
232052,"lakeland, florida, usa",26.0,usa,2
232106,"bayfield, colorado, usa",36.0,usa,3
232109,"abington, pennsylvania, usa",28.0,usa,2
232271,"iowa city, iowa, usa",46.0,usa,4
232522,"morehead, kentucky, usa",24.0,usa,2
232528,"la laguna, tenerife, spain",26.0,spain,2
232579,"chicago, illinois, usa",38.0,usa,3
232853,"gainesville, florida, usa",40.0,usa,4
232945,"newport, rhode island, usa",28.0,usa,2
232959,"portland, oregon, usa",43.0,usa,4
232964,"westchester, illinois, usa",44.0,usa,4
233006,"barcelona, catalunya, spain",32.0,spain,3
233041,"blanchester, ohio, usa",29.0,usa,2
233196,"redmond, washington, usa",43.0,usa,4
233397,"maennedorf, z�rich, switzerland",33.0,switzerland,3
233430,"san diego, california, usa",45.0,usa,4
233529,"dothan, alabama, usa",44.0,usa,4
233578,"san antonio, texas, usa",43.0,usa,4
233656,"tulsa, oklahoma, usa",32.0,usa,3
233711,"mackay, queensland, australia",36.0,australia,3
233714,"lyon, rh�ne-alpes, france",23.0,france,2
233747,"melbourne, victoria, australia",29.0,australia,2
233853,"washington, dc, usa",23.0,usa,2
233856,"oviedo, florida, usa",31.0,usa,3
233889,"brisbane, queensland, australia",37.0,australia,3
233911,"romney, west virginia, usa",41.0,usa,4
233917,"madera, california, usa",38.0,usa,3
233976,"heidelberg, patrick henry village, germany",29.0,germany,2
234121,"madrid, madrid, spain",45.0,spain,4
234205,"lake worth, florida, usa",15.0,usa,1
234359,"morro bay, california, usa",35.0,usa,3
234401,"frankfurt am main, hessen, germany",34.0,germany,3
234423,"paris, idf, france",53.0,france,5
234657,"barlad, vaslui, romania",25.0,romania,2
234683,"lappvik, etel�-suomen l��ni, finland",23.0,finland,2
234765,"kuching, sarawak, malaysia",28.0,malaysia,2
234797,"can pastilla, illes balears, spain",56.0,spain,5
234805,"berlin, berlin, germany",35.0,germany,3
234816,"naucalpan, estado de m�xico, mexico",30.0,mexico,3
234879,"bellmawr, new jersey, usa",30.0,usa,3
234925,"hudson, ohio, usa",51.0,usa,5
234954,"santa maria da feira, aveiro, portugal",26.0,portugal,2
234973,"valencia, valencia, spain",30.0,spain,3
235037,"barth, mecklenburg-vorpommern, germany",28.0,germany,2
235038,"bonn, nordrhein-westfalen, germany",30.0,germany,3
235055,"goettingen, niedersachsen, germany",54.0,germany,5
235105,"st louis, missouri, usa",46.0,usa,4
235117,"pace, florida, usa",47.0,usa,4
235146,"oak park, illinois, usa",39.0,usa,3
235282,"encino, california, usa",43.0,usa,4
235303,"lyon, rhone, france",26.0,france,2
235371,"br�hl, nordrhein-westfalen, germany",35.0,germany,3
235392,"st. louis, missouri, usa",27.0,usa,2
235394,"lleida, catalu�a, spain",22.0,spain,2
235429,"los altos, california, usa",19.0,usa,1
235442,"gasteiz, euskal herria, spain",21.0,spain,2
235465,"kaiserslautern, rheinland-pfalz, germany",44.0,germany,4
235475,"palma de mallorca, illes balears, spain",46.0,spain,4
235498,"lisboa, lisboa, portugal",42.0,portugal,4
235543,"moorhead, minnesota, usa",53.0,usa,5
235604,"shetland islands, scotland, united kingdom",46.0,united kingdom,4
235684,"miami, florida, usa",26.0,usa,2
235805,"edinburgh, scotland, united kingdom",27.0,united kingdom,2
235842,"griswold, iowa, usa",41.0,usa,4
235888,"boston, massachusetts, usa",24.0,usa,2
235925,"turin, piemonte, italy",29.0,italy,2
235935,"bridgeton, new jersey, usa",43.0,usa,4
236032,"long beach, california, usa",46.0,usa,4
236058,"san francisco, california, usa",34.0,usa,3
236164,"elkhorn, nebraska, usa",42.0,usa,4
236172,"chesapeake, virginia, usa",34.0,usa,3
236269,"whiteman afb, missouri, usa",21.0,usa,2
236283,"orlando, florida, usa",41.0,usa,4
236340,"st kilda, victoria, australia",29.0,australia,2
236399,"wilmington, delaware, usa",40.0,usa,4
236625,"hampton, virginia, usa",38.0,usa,3
236655,"rochdale, england, united kingdom",30.0,united kingdom,3
236727,"cardiff, wales, united kingdom",32.0,united kingdom,3
236840,"geneva, iowa, usa",72.0,usa,7
236855,"louisville, colorado, usa",20.0,usa,2
236940,"amarillo, texas, usa",54.0,usa,5
236948,"toronto, ontario, canada",35.0,canada,3
236949,"glen burnie, maryland, usa",56.0,usa,5
236955,"pace, florida, usa",41.0,usa,4
236959,"st. louis, missouri, usa",35.0,usa,3
237047,"s. pedro da cova, porto, portugal",0.0,portugal,0
237070,"allenwinden, zug, switzerland",29.0,switzerland,2
237074,"alsdorf, nordrhein-westfalen, germany",38.0,germany,3
237175,"grand rapids, michigan, usa",32.0,usa,3
237262,"jefferson, maryland, usa",45.0,usa,4
237334,"montevallo, alabama, usa",46.0,usa,4
237451,"fresno, california, usa",28.0,usa,2
237474,"montreal, quebec, canada",24.0,canada,2
237518,"bonn, nordrhein-westfalen, germany",41.0,germany,4
237534,"rexdale, ontario, canada",47.0,canada,4
237607,"kandel, rheinland-pfalz, germany",33.0,germany,3
237646,"rockville, maryland, usa",56.0,usa,5
237748,"eagan, minnesota, usa",27.0,usa,2
237900,"mutterstadt, rheinland-pfalz, germany",27.0,germany,2
237962,"hameln, niedersachsen, germany",33.0,germany,3
238010,"daytona beach, florida, usa",29.0,usa,2
238065,"bourbonnais, illinois, usa",27.0,usa,2
238120,"louisville, kentucky, usa",25.0,usa,2
238131,"virginia beach, virginia, usa",47.0,usa,4
238141,"aloha, oregon, usa",46.0,usa,4
238186,"montclair, new jersey, usa",36.0,usa,3
238222,"upper sandusky, ohio, usa",28.0,usa,2
238231,"sydney, new south wales, australia",17.0,australia,1
238527,"rockford, illinois, usa",22.0,usa,2
238538,"wien, wien, austria",22.0,austria,2
238540,"omaha, nebraska, usa",32.0,usa,3
238557,"kuala lumpur, selangor, malaysia",21.0,malaysia,2
238613,"st. john`s, newfoundland, canada",37.0,canada,3
238624,"hamburg, hamburg, germany",42.0,germany,4
238625,"hamburg, hamburg, germany",41.0,germany,4
238630,"san francisco, california, usa",21.0,usa,2
238639,"bakersfield, california, usa",22.0,usa,2
238644,"wallington, england, united kingdom",16.0,united kingdom,1
238710,"recco, liguria, italy",28.0,italy,2
238779,"brooklyn, new york, usa",46.0,usa,4
238781,"yucca valley, california, usa",51.0,usa,5
238823,"hamburg, hamburg, germany",24.0,germany,2
238849,"saskatoon, saskatchewan, canada",40.0,canada,4
238864,"powys, wales, united kingdom",32.0,united kingdom,3
238889,"clark fork, idaho, usa",33.0,usa,3
238961,"antioch, illinois, usa",18.0,usa,1
239020,"seattle, washington, usa",55.0,usa,5
239106,"pasadena, california, usa",74.0,usa,7
239111,"tucson, arizona, usa",70.0,usa,7
239407,"chilliwack, british columbia, canada",57.0,canada,5
239423,"jackson, tennessee, usa",49.0,usa,4
239467,"albstadt, baden-wuerttemberg, germany",23.0,germany,2
239486,"milwaukee, wisconsin, usa",25.0,usa,2
239488,"ganderkesee, niedersachsen, germany",36.0,germany,3
239567,"giessen, hessen, germany",27.0,germany,2
239594,"leuven, vlaams-brabant, belgium",28.0,belgium,2
239626,"wellesley, massachusetts, usa",52.0,usa,5
239630,"lyon, rh�ne-alpes, france",24.0,france,2
239688,"winnemucca, nevada, usa",26.0,usa,2
239702,"hannover, niedersachsen, germany",32.0,germany,3
239736,"paris, ile-de-france, france",20.0,france,2
239761,"neukirch, sachsen, germany",32.0,germany,3
240051,"trenton, ontario, canada",32.0,canada,3
240100,"roma, lazio, italy",32.0,italy,3
240144,"muskego, wisconsin, usa",34.0,usa,3
240155,"westford, massachusetts, usa",40.0,usa,4
240219,"arlington, tennessee, usa",38.0,usa,3
240225,"indian springs village, alabama, usa",46.0,usa,4
240318,"burnaby, british columbia, canada",33.0,canada,3
240333,"sheffield, south yorkshire, united kingdom",33.0,united kingdom,3
240401,"denver, colorado, usa",64.0,usa,6
240403,"louisville, kentucky, usa",49.0,usa,4
240418,"barcelona, catalunya, spain",34.0,spain,3
240440,"barcelona, catalunya, spain",30.0,spain,3
240541,"port angeles, washington, usa",40.0,usa,4
240543,"millbrae, california, usa",67.0,usa,6
240567,"hawthorne, new jersey, usa",33.0,usa,3
240568,"elk  city, oklahoma, usa",34.0,usa,3
240700,"waldorf, maryland, usa",15.0,usa,1
240756,"guyton, georgia, usa",41.0,usa,4
240829,"durham, north carolina, usa",23.0,usa,2
240956,"dresden, sachsen, germany",24.0,germany,2
241011,"corpus christi, texas, usa",45.0,usa,4
241033,"columbus, ohio, usa",26.0,usa,2
241086,"manchester, england, united kingdom",28.0,united kingdom,2
241204,"marrickville, new south wales, australia",23.0,australia,2
241239,"germering, bayern, germany",36.0,germany,3
241268,"barcelona, catalunya, spain",34.0,spain,3
241305,"toronto, ontario, canada",20.0,canada,2
241306,"colfax, north carolina, usa",32.0,usa,3
241367,"denmark, western australia, australia",38.0,australia,3
241432,"budenheim, rheinland-pfalz, germany",23.0,germany,2
241436,"bonn, nordrhein-westfalen, germany",21.0,germany,2
241523,"m�lheim, nordrhein-westfalen, germany",18.0,germany,1
241548,"saratoga, california, usa",44.0,usa,4
241565,"ocala, florida, usa",64.0,usa,6
241614,"philadelphia, pennsylvania, usa",20.0,usa,2
241666,"san francisco, california, usa",35.0,usa,3
241791,"na, ohio, usa",27.0,usa,2
241802,"collins, new york, usa",17.0,usa,1
241874,"adrian, michigan, usa",52.0,usa,5
241901,"sandakan, sabah, malaysia",53.0,malaysia,5
241980,"ashburn, virginia, usa",35.0,usa,3
242006,"santo domingo, distrito nacional, dominican republic",30.0,dominican republic,3
242013,"graz, steiermark, austria",32.0,austria,3
242029,"irgendwo ziemlich weit s�dlich, niedersachsen, germany",23.0,germany,2
242073,"aldergrove, british columbia, canada",28.0,canada,2
242083,"fairview, new mexico, usa",24.0,usa,2
242106,"covington, virginia, usa",28.0,usa,2
242118,"margaret, alabama, usa",46.0,usa,4
242247,"livonia, michigan, usa",42.0,usa,4
242248,"waco, texas, usa",29.0,usa,2
242273,"denver, colorado, usa",23.0,usa,2
242299,"orlando, florida, usa",25.0,usa,2
242309,"wbl, minnesota, usa",17.0,usa,1
242310,"chicopee, massachusetts, usa",26.0,usa,2
242334,"duisburg, nordrhein-westfalen, germany",37.0,germany,3
242409,"berck sur mer, pas de calais, france",23.0,france,2
242414,"cologne, nordrhein-westfalen, germany",24.0,germany,2
242445,"vancouver, british columbia, canada",24.0,canada,2
242465,"visalia, california, usa",36.0,usa,3
242471,"pf�ffikon, z�rich, switzerland",21.0,switzerland,2
242513,"embrach, zurich, switzerland",26.0,switzerland,2
242527,"cremlingen, niedersachsen, germany",31.0,germany,3
242639,"avon, connecticut, usa",17.0,usa,1
242708,"honolulu, hawaii, usa",8.0,usa,0
242742,"twentynine palms, california, usa",58.0,usa,5
242752,"toronto, ontario, canada",24.0,canada,2
242824,"belton, texas, usa",21.0,usa,2
242962,"hillsboro, ohio, usa",26.0,usa,2
243004,"ottawa, ontario, canada",14.0,canada,1
243075,"whitehorse, yukon territory, canada",13.0,canada,1
243077,"ann arbor, michigan, usa",34.0,usa,3
243142,"westerville, ohio, usa",51.0,usa,5
243236,"modesto, california, usa",50.0,usa,5
243294,"geismar, louisiana, usa",25.0,usa,2
243312,"ann arbor, michigan, usa",36.0,usa,3
243328,"portland, oregon, usa",33.0,usa,3
243338,"vic, barcelona, catalunya, spain",27.0,spain,2
243491,"keewatin, ontario, canada",43.0,canada,4
243548,"martinsried, bayern, germany",38.0,germany,3
243585,"goodyear, arizona, usa",56.0,usa,5
243745,"barcelona, catalunya, spain",38.0,spain,3
243759,"lock haven, pennsylvania, usa",51.0,usa,5
243768,"basel, basel-stadt, switzerland",59.0,switzerland,5
243785,"vi�a del mar, quinta regi�n, chile",31.0,chile,3
243838,"erlangen, bayern, germany",31.0,germany,3
243847,"berlin, berlin, germany",26.0,germany,2
243848,"z�rich, kanton z�rich, switzerland",47.0,switzerland,4
243876,"bonn-beuel, nordrhein-westfalen, germany",31.0,germany,3
243879,"los angeles, california, usa",32.0,usa,3
243930,"montreuil, seine saint-denis, france",43.0,france,4
244070,"long branch, new jersey, usa",47.0,usa,4
244139,"halle, sachsen-anhalt, germany",32.0,germany,3
244160,"hamburg, hamburg, germany",36.0,germany,3
244171,"moline, illinois, usa",51.0,usa,5
244189,"onalaska, wisconsin, usa",35.0,usa,3
244277,"inverness, scotland, united kingdom",44.0,united kingdom,4
244286,"howell, new jersey, usa",22.0,usa,2
244333,"bern, bern, switzerland",53.0,switzerland,5
244349,"los banos, california, usa",40.0,usa,4
244375,"pasadena, california, usa",47.0,usa,4
244400,"west linn, oregon, usa",55.0,usa,5
244428,"tulsa, oklahoma, usa",27.0,usa,2
244484,"carson city, nevada, usa",42.0,usa,4
244593,"huntsville, alabama, usa",33.0,usa,3
244627,"shelbyville, tennessee, usa",32.0,usa,3
244662,"old perlican, newfoundland, canada",29.0,canada,2
244688,"st. petersburg, florida, usa",26.0,usa,2
244710,"skowhegan, maine, usa",30.0,usa,3
244727,"pierrefonds, quebec, canada",29.0,canada,2
244736,"forest grove, oregon, usa",23.0,usa,2
244790,"cheltenham, england, united kingdom",19.0,united kingdom,1
244814,"seattle, washington, usa",26.0,usa,2
244895,"swisttal odendorf, nordrhein-westfalen, germany",24.0,germany,2
244964,"basel, basel-stadt, switzerland",32.0,switzerland,3
244995,"nottingham, england, united kingdom",30.0,united kingdom,3
245088,"adams, massachusetts, usa",27.0,usa,2
245128,"kuching, sarawak, malaysia",23.0,malaysia,2
245257,"flint, michigan, usa",32.0,usa,3
245295,"puchong, selangor, malaysia",24.0,malaysia,2
245312,"oakland, california, usa",51.0,usa,5
245371,"halifax, nova scotia, canada",26.0,canada,2
245410,"san antonio, texas, usa",28.0,usa,2
245499,"erkrath, nordrhein-westfalen, germany",30.0,germany,3
245649,"greensboro, north carolina, usa",27.0,usa,2
245655,"atlanta, georgia, usa",36.0,usa,3
245729,"abc, bayern, germany",38.0,germany,3
245802,"hamburg, hamburg, germany",40.0,germany,4
245864,"superior, wisconsin, usa",46.0,usa,4
245978,"iowa city, iowa, usa",28.0,usa,2
246000,"saratoga, california, usa",20.0,usa,2
246036,"buffalo, new york, usa",45.0,usa,4
246114,"m�nchen, bayern, germany",48.0,germany,4
246156,"eastbourne, england, united kingdom",32.0,united kingdom,3
246247,"akron, ohio, usa",29.0,usa,2
246311,"lynnwood, washington, usa",35.0,usa,3
246318,"vancouver, british columbia, canada",34.0,canada,3
246437,"killeen, texas, usa",37.0,usa,3
246448,"honolulu, hawaii, usa",0.0,usa,0
246470,"kimberling city, missouri, usa",31.0,usa,3
246507,"san francisco, california, usa",35.0,usa,3
246512,"college station, texas, usa",22.0,usa,2
246513,"virginia beach, virginia, usa",23.0,usa,2
246528,"cambridge, england, united kingdom",31.0,united kingdom,3
246617,"derby, england, united kingdom",27.0,united kingdom,2
246671,"melbourne, victoria, australia",27.0,australia,2
246678,"london, england, united kingdom",33.0,united kingdom,3
246776,"gympie, queensland, australia",21.0,australia,2
246782,"grebenstein, hessen, germany",26.0,germany,2
246798,"sydney, new south wales, australia",34.0,australia,3
246863,"melbourne, victoria, australia",24.0,australia,2
246959,"oegstgeest, zuid-holland, netherlands",49.0,netherlands,4
247041,"madrid, madrid, spain",26.0,spain,2
247055,"daly city, california, usa",25.0,usa,2
247079,"barcelona, barcelona, spain",36.0,spain,3
247108,"krefeld, nordrhein-westfalen, germany",14.0,germany,1
247129,"kuching, sarawak, malaysia",26.0,malaysia,2
247240,"port of spain, maraval, trinidad and tobago",31.0,trinidad and tobago,3
247241,"avalon, wisconsin, usa",37.0,usa,3
247278,"hootentown, missouri, usa",51.0,usa,5
247429,"marshfield, wisconsin, usa",39.0,usa,3
247447,"long beach, california, usa",19.0,usa,1
247480,"cannes, paca, france",28.0,france,2
247521,"new york, new york, usa",25.0,usa,2
247752,"wake forest, north carolina, usa",30.0,usa,3
247848,"wiesbaden, hessen, germany",30.0,germany,3
247887,"oeiras, lisboa, portugal",27.0,portugal,2
247897,"franklin, virginia, usa",55.0,usa,5
247958,"big river, california, usa",44.0,usa,4
247978,"bonn, nordrhein-westfalen, germany",30.0,germany,3
247998,"colorado springs, colorado, usa",52.0,usa,5
248221,"portland, oregon, usa",62.0,usa,6
248289,"brighton, sussex, united kingdom",29.0,united kingdom,2
248325,"zaragoza, dc, spain",33.0,spain,3
248356,"lleida, lleida, spain",37.0,spain,3
248464,"portland, oregon, usa",30.0,usa,3
248477,"dandridge, tennessee, usa",17.0,usa,1
248479,"hamilton, ontario, canada",27.0,canada,2
248492,"grove city, ohio, usa",14.0,usa,1
248515,"duesseldorf, nordrhein-westfalen, germany",39.0,germany,3
248529,"dijon, bourgogne, france",20.0,france,2
248531,"canby, oregon, usa",47.0,usa,4
248547,"nottingham, england, united kingdom",50.0,united kingdom,5
248572,"hamburg, hamburg, germany",25.0,germany,2
248718,"hyde park, new york, usa",43.0,usa,4
248806,"barcelona, catalunya, spain",24.0,spain,2
248850,"verdon, nebraska, usa",48.0,usa,4
248854,"lyon, rh�ne alpes, france",20.0,france,2
249015,"weinstadt, baden-wuerttemberg, germany",23.0,germany,2
249058,"fresno, california, usa",38.0,usa,3
249082,"barcelona, catalunya, spain",51.0,spain,5
249096,"maytown, alabama, usa",33.0,usa,3
249128,"valencia, valencia, spain",36.0,spain,3
249140,"kuala lumpur, wilayah persekutuan, malaysia",46.0,malaysia,4
249146,"alg�s, lisboa, portugal",41.0,portugal,4
249320,"sta. coloma de gramenet, barcelona, spain",32.0,spain,3
249407,"nashville, tennessee, usa",22.0,usa,2
249445,"garbsen, niedersachsen, germany",26.0,germany,2
249536,"aransas pass, texas, usa",33.0,usa,3
249628,"whitney, texas, usa",51.0,usa,5
249634,"shelton, washington, usa",66.0,usa,6
249695,"halifax, nova scotia, canada",35.0,canada,3
249723,"round rock, texas, usa",32.0,usa,3
249791,"york, pennsylvania, usa",38.0,usa,3
249826,"mt barker, south australia, australia",34.0,australia,3
249838,"neuss, nordrhein-westfalen, germany",39.0,germany,3
249924,"san francisco, california, usa",38.0,usa,3
249958,"westmont, illinois, usa",12.0,usa,1
250015,"amsterdam, noord holland, netherlands",31.0,netherlands,3
250192,"barnard castle, england, united kingdom",25.0,united kingdom,2
250297,"weimar, thueringen, germany",33.0,germany,3
250342,"new hope, minnesota, usa",29.0,usa,2
250359,"l�nen, nordrhein-westfalen, germany",23.0,germany,2
250405,"columbus, ohio, usa",55.0,usa,5
250494,"iowa city, iowa, usa",20.0,usa,2
250645,"thunder bay, ontario, canada",22.0,canada,2
250683,"london, ontario, canada",41.0,canada,4
250725,"victoria, british columbia, canada",68.0,canada,6
250750,"vero beach, florida, usa",44.0,usa,4
250912,"brussels, -, belgium",28.0,belgium,2
250925,"milton, ontario, canada",33.0,canada,3
250936,"jacksonville, florida, usa",36.0,usa,3
250962,"vancouver, british columbia, canada",24.0,canada,2
250987,"midlothian, virginia, usa",30.0,usa,3
250988,"chamb�ry, queensland, france",33.0,france,3
251003,"latonia, kentucky, usa",37.0,usa,3
251050,"mount pleasant, south carolina, usa",25.0,usa,2
251071,"olympia, washington, usa",34.0,usa,3
251085,"singapore, singapore, singapore",31.0,singapore,3
251097,"barcelona, catalunya, spain",19.0,spain,1
251102,"oklahoma city, oklahoma, usa",25.0,usa,2
251140,"redding, california, usa",25.0,usa,2
251256,"houston, texas, usa",49.0,usa,4
251267,"peoria, arizona, usa",52.0,usa,5
251288,"cologne/koeln, nordrhein-westfalen, germany",37.0,germany,3
251325,"nottingham, england, united kingdom",26.0,united kingdom,2
251327,"kearney, nebraska, usa",37.0,usa,3
251339,"bayboro, north carolina, usa",46.0,usa,4
251394,"portland, maine, usa",25.0,usa,2
251422,"cumberland, maryland, usa",23.0,usa,2
251449,"valencia, valencia, spain",19.0,spain,1
251467,"westmont, illinois, usa",8.0,usa,0
251495,"mundelein, illinois, usa",54.0,usa,5
251499,"maryville, tennessee, usa",25.0,usa,2
251560,"tuttle, north dakota, usa",48.0,usa,4
251575,"cernusco s/n (mi), lombardia, italy",28.0,italy,2
251602,"porto, porto, portugal",26.0,portugal,2
251613,"sonoma, california, usa",34.0,usa,3
251642,"farmington hills, michigan, usa",57.0,usa,5
251721,"orleans, massachusetts, usa",57.0,usa,5
251730,"windsor, connecticut, usa",37.0,usa,3
251844,"lisboa, lisboa, portugal",30.0,portugal,3
251975,"eppstein, hessen, germany",30.0,germany,3
252007,"mainz, rheinland-pfalz, germany",35.0,germany,3
252071,"catawba, wisconsin, usa",32.0,usa,3
252222,"mississauga, ontario, canada",21.0,canada,2
252268,"tonawanda, new york, usa",53.0,usa,5
252278,"bad liebenwerda, brandenburg, germany",28.0,germany,2
252292,"portage la prairie, manitoba, canada",32.0,canada,3
252328,"glendalough, western australia, australia",27.0,australia,2
252347,"springfield, virginia, usa",52.0,usa,5
252419,"karlsbad, baden-wuerttemberg, germany",20.0,germany,2
252510,"m�nchen, bayern, germany",1.0,germany,0
252601,"oromocto, new brunswick, canada",49.0,canada,4
252642,"halifax, nova scotia, canada",27.0,canada,2
252775,"colchester, england, united kingdom",24.0,united kingdom,2
252785,"columbus, ohio, usa",34.0,usa,3
252820,"montreal, quebec, canada",33.0,canada,3
252827,"sheffield, england, united kingdom",36.0,united kingdom,3
252846,"chatham, ontario, canada",16.0,canada,1
252848,"vinton, virginia, usa",32.0,usa,3
252865,"olympia, washington, usa",30.0,usa,3
252922,"m�nchen, bayern, germany",27.0,germany,2
253106,"westchester county, new york, usa",45.0,usa,4
253119,"glen rock, pennsylvania, usa",18.0,usa,1
253202,"famalic�o, minho, portugal",23.0,portugal,2
253246,"bonn, nordrhein-westfalen, germany",35.0,germany,3
253403,"sydney, new south wales, australia",29.0,australia,2
253482,"vallejo, california, usa",24.0,usa,2
253486,"forchheim, bayern, germany",30.0,germany,3
253556,"modesto, california, usa",31.0,usa,3
253563,"big rapids, michigan, usa",33.0,usa,3
253602,"jyv�skyl�, keski-suomi, finland",28.0,finland,2
253626,"brooklyn, new york, usa",23.0,usa,2
253668,"thunder bay, ontario, canada",21.0,canada,2
253670,"trento, trentino alto adige, italy",25.0,italy,2
253759,"swan hill, victoria, australia",49.0,australia,4
253769,"lexington park, maryland, usa",32.0,usa,3
253771,"palm springs, florida, usa",49.0,usa,4
253797,"parma, ohio, usa",40.0,usa,4
253855,"edmonton, alberta, canada",29.0,canada,2
253858,"strasbourg, alsace, france",27.0,france,2
253859,"vitoria-gasteiz, alava, spain",38.0,spain,3
253871,"mechanicsville, maryland, usa",26.0,usa,2
253895,"paris, ile de france, france",27.0,france,2
254021,"eckernf�rde, schleswig-holstein, germany",28.0,germany,2
