User-ID,Location,Age,Country
210311,"porto, porto, portugal",25.0,portugal
210346,"las vegas, nevada, usa",35.0,usa
210352,"wettenberg, hessen, germany",44.0,germany
210377,"cologne, nordrhein-westfalen, germany",24.0,germany
210485,"carmichael, california, usa",35.0,usa
210597,"lake winnebago, missouri, usa",38.0,usa
210717,"wantagh, new york, usa",42.0,usa
210740,"l�dinghausen, nordrhein-westfalen, germany",23.0,germany
210792,"franconia, virginia, usa",36.0,usa
210822,"new orleans, louisiana, usa",36.0,usa
210874,"toronto, ontario, canada",26.0,canada
210903,"gelsenkirchen, nordrhein-westfalen, germany",19.0,germany
210945,"aldenhoven, nordrhein-westfalen, germany",44.0,germany
210959,"cliffwood, new jersey, usa",30.0,usa
211057,"strasbourg, bas rhin, france",28.0,france
211152,"ava, missouri, usa",33.0,usa
211231,"prague, prague, czech republic",21.0,czech republic
211288,"seattle, washington, usa",36.0,usa
211303,"asheville, north carolina, usa",43.0,usa
211344,"vienna, virginia, usa",32.0,usa
211351,"maysville, north carolina, usa",42.0,usa
211368,"san jose, california, usa",36.0,usa
211426,"pueblo, colorado, usa",24.0,usa
211430,"toronto, ontario, canada",28.0,canada
211460,"wien, wien, austria",33.0,austria
211610,"buthiers, haute-sa�ne, france",50.0,france
211640,"scunthorpe, north lincolnshire, united kingdom",16.0,united kingdom
211827,"k�ln, nordrhein-westfalen, germany",41.0,germany
211847,"okahumpka, florida, usa",27.0,usa
211919,"jacksonville, florida, usa",38.0,usa
211929,"lisboa, lisboa, portugal",23.0,portugal
211961,"enschede, overijssel, netherlands",40.0,netherlands
212002,"koeln, nordrhein-westfalen, germany",53.0,germany
212088,"dresden, sachsen, germany",33.0,germany
212138,"sevilla, andaluc�a, spain",24.0,spain
212142,"warrenton, virginia, usa",37.0,usa
212181,"fpo, ap, usa",13.0,usa
212213,"oldenburg, niedersachsen, germany",23.0,germany
212252,"burbank, california, usa",41.0,usa
212275,"sandpoint, idaho, usa",9.0,usa
212396,"leinefelde, thueringen, germany",17.0,germany
212416,"louisville, kentucky, usa",44.0,usa
212467,"weimar, texas, usa",62.0,usa
212497,"new berlin, wisconsin, usa",44.0,usa
212607,"melbourne, florida, usa",50.0,usa
212610,"z�rich, z�rich, switzerland",22.0,switzerland
212628,"horsham, pennsylvania, usa",36.0,usa
212645,"coal township, pennsylvania, usa",21.0,usa
212835,"oil city, louisiana, usa",31.0,usa
212923,"minneapolis, minnesota, usa",34.0,usa
212965,"akron,, ohio, usa",43.0,usa
212986,"niskayuna, new york, usa",39.0,usa
213119,"vancouver, british columbia, canada",20.0,canada
213132,"athens, georgia, usa",24.0,usa
213141,"portland, oregon, usa",34.0,usa
213150,"destrehan, louisiana, usa",103.0,usa
213197,"fremont, california, usa",33.0,usa
213255,"lancaster, lancashire, united kingdom",32.0,united kingdom
213312,"baltimore, maryland, usa",47.0,usa
213316,"rotherham, england, united kingdom",32.0,united kingdom
213350,"rowland heights, california, usa",65.0,usa
213426,"camden, new jersey, usa",28.0,usa
213531,"bolingbrook, illinois, usa",63.0,usa
213638,"zhadum, yedor, usa",43.0,usa
213641,"princeton, new jersey, usa",37.0,usa
213661,"hollywood, florida, usa",41.0,usa
213708,"madison, alabama, usa",36.0,usa
213760,"omaha, nebraska, usa",32.0,usa
213831,"san jose, california, usa",41.0,usa
213915,"sheffield, s yorkshire, united kingdom",29.0,united kingdom
214138,"lakeland,, florida, usa",79.0,usa
214202,"basel, basel-stadt, switzerland",26.0,switzerland
214218,"inverness, florida, usa",25.0,usa
214244,"duisburg, nordrhein-westfalen, germany",23.0,germany
214272,"paris, tennessee, usa",42.0,usa
214436,"middletown, connecticut, usa",35.0,usa
214443,"paris, ile de france, france",28.0,france
214528,"semaphore, south australia, australia",31.0,australia
214641,"avondale, arizona, usa",30.0,usa
214651,"las vegas, nevada, usa",38.0,usa
214686,"hillsborough, north carolina, usa",41.0,usa
214717,"berkeley, california, usa",23.0,usa
214876,"augusta, georgia, usa",19.0,usa
214920,"lleida, catalunya, spain",35.0,spain
215004,"langnau am albis, zurich, switzerland",57.0,switzerland
215006,"seattle, washington, usa",44.0,usa
215049,"montreal, quebec, canada",46.0,canada
215071,"block island, rhode island, usa",29.0,usa
215225,"bonn, nordrhein-westfalen, germany",40.0,germany
215421,"san francisco, california, usa",57.0,usa
215543,"karlsruhe, baden-wuerttemberg, germany",23.0,germany
215545,"biebertal, hessen, germany",41.0,germany
215622,"paris, ile de france, france",27.0,france
215745,"m�nchen, bayern, germany",24.0,germany
215749,"cernusco sul naviglio, lombardia, italy",33.0,italy
215787,"lille, nord, france",27.0,france
215942,"toulouse, midi-pyr�n�es, france",24.0,france
215953,"c�rdoba, andaluc�a, spain",32.0,spain
215986,"fort worth, texas, usa",28.0,usa
215988,"lake oswego, oregon, usa",42.0,usa
216012,"clevelad, ohio, usa",34.0,usa
216027,"manchester, michigan, usa",54.0,usa
216100,"lancaster, new hampshire, usa",40.0,usa
216110,"boston, massachusetts, usa",50.0,usa
216211,"scottsdale, arizona, usa",39.0,usa
216386,"taylorsville, utah, usa",25.0,usa
216401,"paris, ile de france, france",30.0,france
216444,"nunspeet, gelderland, netherlands",57.0,netherlands
216466,"castleton, vermont, usa",29.0,usa
216557,"victoria, british columbia, canada",33.0,canada
216579,"new york, new york, usa",29.0,usa
216675,"neubiberg, bayern, germany",32.0,germany
216679,"new york, new york, usa",26.0,usa
216724,"miami, florida, usa",20.0,usa
217056,"peoria, arizona, usa",30.0,usa
217089,"edmond, oklahoma, usa",50.0,usa
217106,"rock island, illinois, usa",55.0,usa
217121,"frodsham, england, united kingdom",43.0,united kingdom
217211,"apo, ap, usa",28.0,usa
217375,"st. petersburg, florida, usa",35.0,usa
217566,"kl, w.p, malaysia",16.0,malaysia
217595,"distrito federal, mexico, mexico",31.0,mexico
217673,"boston, massachusetts, usa",34.0,usa
217682,"perth, western australia, australia",15.0,australia
217701,"vienna, wien, austria",39.0,austria
217740,"madrid, madrid, spain",37.0,spain
217796,"n�rnberg, bayern, germany",14.0,germany
217934,"bennington, vermont, usa",46.0,usa
217986,"ypsilanti, michigan, usa",35.0,usa
218005,"wodonga, victoria, australia",33.0,australia
218068,"west lafayette, indiana, usa",35.0,usa
218197,"n�rnberg, bayern, germany",39.0,germany
218221,"miri, sarawak, malaysia",18.0,malaysia
218240,"savage, minnesota, usa",35.0,usa
218404,"cerritos, california, usa",30.0,usa
218411,"brighton, england, united kingdom",45.0,united kingdom
218552,"san antonio, texas, usa",48.0,usa
218568,"byron, minnesota, usa",41.0,usa
218569,"salem, oregon, usa",36.0,usa
218608,"spartanburg, south carolina, usa",31.0,usa
218640,"sacramento, california, usa",34.0,usa
218799,"wien, wien, austria",26.0,austria
218831,"duisburg, nordrhein-westfalen, germany",27.0,germany
218875,"wilkes-barre, pennsylvania, usa",28.0,usa
218936,"webster, texas, usa",43.0,usa
218976,"henderson, tennessee, usa",19.0,usa
219008,"halifax, nova scotia, canada",60.0,canada
219013,"norman, oklahoma, usa",19.0,usa
219260,"hattiesburg, mississippi, usa",49.0,usa
219353,"toronto, ontario, canada",37.0,canada
219386,"brent, vaud, switzerland",29.0,switzerland
219420,"mannheim, baden-wuerttemberg, germany",29.0,germany
219432,"sevilla, sevilla, spain",26.0,spain
219482,"san antonio, texas, usa",28.0,usa
219546,"new albany, indiana, usa",25.0,usa
219654,"m�nchen, bayern/deutschland, germany",22.0,germany
219683,"santa ana, california, usa",32.0,usa
219769,"nantes, loire atlantique, france",36.0,france
219813,"innsbruck, tirol, austria",27.0,austria
219924,"st. louis, missouri, usa",64.0,usa
219951,"wolverhampton, england, united kingdom",19.0,united kingdom
220081,"westerburg, rheinland-pfalz, germany",34.0,germany
220240,"roanoke, texas, usa",34.0,usa
220278,"hammond, indiana, usa",32.0,usa
220302,"torino, piemonte, italy",25.0,italy
220307,"edmonton, alberta, canada",33.0,canada
220314,"mosinee, wisconsin, usa",39.0,usa
220326,"conway, south carolina, usa",49.0,usa
220343,"fribourg, fribourg, switzerland",39.0,switzerland
220564,"san francisco, california, usa",28.0,usa
220597,"toronto, ontario, canada",26.0,canada
220626,"wisconsin rapids, wisconsin, usa",27.0,usa
220664,"burlington, vermont, usa",28.0,usa
220688,"brookline, massachusetts, usa",27.0,usa
220867,"adelaide, south australia, australia",25.0,australia
220911,"palm desert, california, usa",29.0,usa
220931,"danville, illinois, usa",23.0,usa
220974,"valladolid, castilla y le�n, spain",24.0,spain
221040,"montrose, california, usa",29.0,usa
221307,"berlin, berlin, germany",22.0,germany
221510,"euless, texas, usa",28.0,usa
221687,"beach park, illinois, usa",34.0,usa
221753,"hagerstown, maryland, usa",35.0,usa
221777,"cuyahoga falls, ohio, usa",26.0,usa
221870,"oelwein, iowa, usa",45.0,usa
221946,"cardiff, wales, united kingdom",28.0,united kingdom
221948,"jacksonville, florida, usa",36.0,usa
222035,"bristol, connecticut, usa",56.0,usa
222050,"allen park, michigan, usa",45.0,usa
222054,"newport pagnell, buckinghamshire, united kingdom",34.0,united kingdom
222140,"hameln, niedersachsen, germany",13.0,germany
222173,"hohenpei�enberg, bayern, germany",19.0,germany
222204,"janesville, california, usa",42.0,usa
222217,"hamburg, hamburg, germany",25.0,germany
222351,"f�rth, bayern, germany",33.0,germany
222368,"jena, thueringen, germany",19.0,germany
222391,"dortmund, nordrhein-westfalen, germany",25.0,germany
222404,"schriesheim, baden-wuerttemberg, germany",23.0,germany
222427,"carouge, geneva, switzerland",25.0,switzerland
222457,"oldenburg, niedersachsen, germany",37.0,germany
222488,"vaihingen an der enz, baden-wuerttemberg, germany",29.0,germany
222563,"griswold, connecticut, usa",41.0,usa
222609,"hamburg, hamburg, germany",45.0,germany
222614,"alameda, california, usa",59.0,usa
222622,"wien, wien, austria",23.0,austria
222642,"norwich, england, united kingdom",33.0,united kingdom
222906,"madrid, madrid, spain",30.0,spain
222912,"thil, rh�ne-alpes, france",41.0,france
222941,"las vegas, nevada, usa",57.0,usa
223154,"wilmington, north carolina, usa",33.0,usa
223156,"springfield, illinois, usa",31.0,usa
223190,"the woodlands, texas, usa",33.0,usa
223210,"rock hill, south carolina, usa",57.0,usa
223211,"albuquerque, new mexico, usa",41.0,usa
223253,"laguna park, texas, usa",56.0,usa
223326,"climax springs, missouri, usa",30.0,usa
223386,"paris, ile de france, france",27.0,france
223566,"kansas city, missouri, usa",29.0,usa
223644,"newmarket, ontario, canada",30.0,canada
223701,"helsingby, pohjanmaa, finland",29.0,finland
223705,"heidelberg, baden-wuerttemberg, germany",34.0,germany
223787,"fountain valley, california, usa",58.0,usa
223954,"marina del rey, california, usa",34.0,usa
224000,"allen, texas, usa",40.0,usa
224064,"vevey, vaud, switzerland",30.0,switzerland
224105,"kitchener, ontario, canada",54.0,canada
224115,"beaverton, oregon, usa",28.0,usa
224146,"sarnia, ontario, canada",35.0,canada
224183,"lyon, rh�ne-alpes, france",25.0,france
224269,"white hills, victoria, australia",36.0,australia
224340,"kansas city, missouri, usa",45.0,usa
224349,"columbia, maryland, usa",23.0,usa
224360,"paris, ile de france, france",26.0,france
224366,"kuala lumpur, kuala lumpur, malaysia",33.0,malaysia
224435,"warren, michigan, usa",24.0,usa
224450,"ourense, pennsylvania, spain",22.0,spain
224525,"ploiesti, prahova, romania",18.0,romania
224572,"mareny de barraquetes playa, valencia, spain",27.0,spain
224608,"deizisau, baden-wuerttemberg, germany",26.0,germany
224612,"katy, texas, usa",29.0,usa
224764,"rockaway, new jersey, usa",116.0,usa
224768,"huntington beach, california, usa",41.0,usa
224809,"nashua, new hampshire, usa",61.0,usa
224897,"lyon, rh�ne-alpes, france",34.0,france
224904,"trevose, pennsylvania, usa",27.0,usa
224923,"cleveland, ohio, usa",24.0,usa
224927,"the woodlands, texas, usa",38.0,usa
224944,"houston, texas, usa",45.0,usa
225002,"new york, new york, usa",32.0,usa
225066,"lansing, michigan, usa",38.0,usa
225078,"austin, texas, usa",46.0,usa
225087,"toronto, ontario, canada",51.0,canada
225186,"albuquerque, new mexico, usa",14.0,usa
225199,"toronto, ontario, canada",54.0,canada
225232,"sydney, new south wales, australia",4.0,australia
225286,"lubbock, texas, usa",47.0,usa
225343,"frankfurt am main, hessen, germany",46.0,germany
225379,"halifax, nova scotia, canada",24.0,canada
225449,"goodyear, arizona, usa",57.0,usa
225595,"savannah, georgia, usa",37.0,usa
225612,"south euclid, ohio, usa",37.0,usa
225659,"madrid, madrid, spain",35.0,spain
225686,"daly city, california, usa",16.0,usa
225799,"mainz, rheinland-pfalz, germany",37.0,germany
225810,"el cajon, california, usa",56.0,usa
225861,"erlangen, bayern, germany",25.0,germany
225886,"ruma, illinois, usa",35.0,usa
225887,"chicago, illinois, usa",13.0,usa
225910,"annville, pennsylvania, usa",19.0,usa
225986,"watford, england, united kingdom",36.0,united kingdom
225988,"baldwin, maryland, usa",54.0,usa
225989,"palmdale, california, usa",27.0,usa
225996,"belton, texas, usa",20.0,usa
226003,"jenks, oklahoma, usa",53.0,usa
226006,"scott, arkansas, usa",35.0,usa
226031,"lakewood, colorado, usa",37.0,usa
226184,"paris, ile de france, france",20.0,france
226205,"romeoville, illinois, usa",48.0,usa
226341,"honolulu, hawaii, usa",18.0,usa
226393,"willow street, pennsylvania, usa",24.0,usa
226394,"winnipeg, manitoba, canada",31.0,canada
226492,"soest, nordrhein-westfalen, germany",35.0,germany
226545,"mesa, arizona, usa",38.0,usa
226561,"pamplona, navarra, spain",25.0,spain
226568,"bern, bern, switzerland",23.0,switzerland
226616,"tucson, arizona, usa",204.0,usa
226772,"mundelein, illinois, usa",37.0,usa
226879,"overland park, kansas, usa",31.0,usa
226965,"clemson, south carolina, usa",47.0,usa
226991,"dayton, ohio, usa",45.0,usa
226996,"t�bingen, baden-w�rttemberg, germany",35.0,germany
227025,"saskatoon, saskatchewan, canada",33.0,canada
227097,"lynnwood, washington, usa",37.0,usa
227176,"bonn, nordrhein-westfalen, germany",27.0,germany
227250,"rhame, north dakota, usa",32.0,usa
227257,"timmmonsville, south carolina, usa",40.0,usa
227327,"astoria, new york, usa",35.0,usa
227382,"regensburg, bavaria, germany",21.0,germany
227422,"savannah, georgia, usa",35.0,usa
227447,"kelseyville, california, usa",38.0,usa
227520,"san jose, california, usa",33.0,usa
227538,"kalamunda, western australia, australia",37.0,australia
227539,"t�bingen, baden-wuerttemberg, germany",23.0,germany
227702,"league city, texas, usa",42.0,usa
227705,"westport, connecticut, usa",36.0,usa
227836,"athens, georgia, usa",30.0,usa
227884,"virginia beach, virginia, usa",25.0,usa
227886,"charlotte, north carolina, usa",1.0,usa
228021,"ann arbor, michigan, usa",32.0,usa
228206,"minneapolis, minnesota, usa",30.0,usa
228311,"coon rapids, minnesota, usa",32.0,usa
228313,"suffolk, england, united kingdom",17.0,united kingdom
228579,"brooklyn, new york, usa",29.0,usa
228599,"bern, bern, switzerland",45.0,switzerland
228666,"basel, basel-stadt, switzerland",20.0,switzerland
228764,"oakdale, california, usa",39.0,usa
228789,"skipton, north yorkshire, united kingdom",44.0,united kingdom
228868,"myrtle beach, south carolina, usa",33.0,usa
228880,"london, england, united kingdom",31.0,united kingdom
228893,"mannheim, baden-wuerttemberg, germany",25.0,germany
228947,"essen, nordrhein-westfalen, germany",36.0,germany
228998,"lincoln, nebraska, usa",41.0,usa
229038,"hamburg, hamburg, germany",46.0,germany
229055,"grand rapids, michigan, usa",32.0,usa
229085,"grass valley, california, usa",53.0,usa
229095,"collado villalba, madrid, spain",41.0,spain
229148,"halle, sachsen-anhalt, germany",31.0,germany
229192,"aachen, nordrhein-westfalen, germany",36.0,germany
229258,"tijeras, new mexico, usa",32.0,usa
229282,"setauket, new york, usa",32.0,usa
229283,"cartagena, murcia, spain",23.0,spain
229313,"southgate, michigan, usa",31.0,usa
229329,"st-l�gier, vaud, switzerland",56.0,switzerland
229331,"houston, texas, usa",37.0,usa
229334,"fort carson, colorado, usa",30.0,usa
229382,"bern, bern, switzerland",25.0,switzerland
229409,"leipzig, sachsen, germany",32.0,germany
229434,"h�rth, nordrhein-westfalen, germany",39.0,germany
229478,"haleiwa, hawaii, usa",30.0,usa
229501,"zaragoza, zaragoza, spain",20.0,spain
229551,"ottawa, ontario, canada",28.0,canada
229632,"duchesne, utah, usa",23.0,usa
229741,"kensington, california, usa",29.0,usa
229742,"g�teborg, v�sterg�tland, sweden",30.0,sweden
229757,"diemen, noord-holland, netherlands",24.0,netherlands
229807,"carlos paz, cordoba, argentina",34.0,argentina
229816,"trieste, friuli venezia giulia, italy",25.0,italy
229862,"bronx, new york, usa",29.0,usa
229863,"calvi, corse, france",33.0,france
229899,"pordenone, friuli venezia giulia, italy",26.0,italy
230016,"pescara, abruzzo, italy",35.0,italy
230030,"berkeley, california, usa",36.0,usa
230115,"ap, florida, usa",44.0,usa
230145,"m�nchen, bayern, germany",28.0,germany
230165,"bochum, nordrhein-westfalen, germany",27.0,germany
230293,"mililani, hawaii, usa",33.0,usa
230335,"enschede, overijssel, netherlands",49.0,netherlands
230374,"duisburg, nordrhein-westfalen, germany",30.0,germany
230400,"colorado springs, colorado, usa",40.0,usa
230413,"wichita, kansas, usa",34.0,usa
230427,"paderborn, nordrhein-westfalen, germany",28.0,germany
230459,"orlando, florida, usa",39.0,usa
230460,"new york, new york, usa",34.0,usa
230496,"simi valley, california, usa",34.0,usa
230511,"bilbao, pa�s vasco, spain",53.0,spain
230522,"colorado springs, colorado, usa",52.0,usa
230599,"dublin, dublin, ireland",38.0,ireland
230699,"seattle, washington, usa",30.0,usa
230708,"modesto, california, usa",43.0,usa
230997,"san jose, california, usa",60.0,usa
231143,"rennes, bretagne, france",19.0,france
231210,"roanoke, virginia, usa",44.0,usa
231263,"cornwall, ontario, canada",27.0,canada
231264,"san antonio, texas, usa",38.0,usa
231351,"methuen, massachusetts, usa",34.0,usa
231393,"montreal, quebec, canada",28.0,canada
231767,"spartanburg, south carolina, usa",42.0,usa
231795,"bay city, michigan, usa",54.0,usa
231827,"festus, missouri, usa",32.0,usa
231857,"canberra, australian capital territory, australia",46.0,australia
231891,"zuerich, zuerich, switzerland",33.0,switzerland
231993,"akron, ohio, usa",26.0,usa
232052,"lakeland, florida, usa",26.0,usa
232106,"bayfield, colorado, usa",36.0,usa
232109,"abington, pennsylvania, usa",28.0,usa
232271,"iowa city, iowa, usa",46.0,usa
232522,"morehead, kentucky, usa",24.0,usa
232528,"la laguna, tenerife, spain",26.0,spain
232579,"chicago, illinois, usa",38.0,usa
232853,"gainesville, florida, usa",40.0,usa
232945,"newport, rhode island, usa",28.0,usa
232959,"portland, oregon, usa",43.0,usa
232964,"westchester, illinois, usa",44.0,usa
233006,"barcelona, catalunya, spain",32.0,spain
233041,"blanchester, ohio, usa",29.0,usa
233196,"redmond, washington, usa",43.0,usa
233397,"maennedorf, z�rich, switzerland",33.0,switzerland
233430,"san diego, california, usa",45.0,usa
233529,"dothan, alabama, usa",44.0,usa
233578,"san antonio, texas, usa",43.0,usa
233656,"tulsa, oklahoma, usa",32.0,usa
233711,"mackay, queensland, australia",36.0,australia
233714,"lyon, rh�ne-alpes, france",23.0,france
233747,"melbourne, victoria, australia",29.0,australia
233853,"washington, dc, usa",23.0,usa
233856,"oviedo, florida, usa",31.0,usa
233889,"brisbane, queensland, australia",37.0,australia
233911,"romney, west virginia, usa",41.0,usa
233917,"madera, california, usa",38.0,usa
233976,"heidelberg, patrick henry village, germany",29.0,germany
234121,"madrid, madrid, spain",45.0,spain
234205,"lake worth, florida, usa",15.0,usa
234359,"morro bay, california, usa",35.0,usa
234401,"frankfurt am main, hessen, germany",34.0,germany
234423,"paris, idf, france",53.0,france
234657,"barlad, vaslui, romania",25.0,romania
234683,"lappvik, etel�-suomen l��ni, finland",23.0,finland
234765,"kuching, sarawak, malaysia",28.0,malaysia
234797,"can pastilla, illes balears, spain",56.0,spain
234805,"berlin, berlin, germany",35.0,germany
234816,"naucalpan, estado de m�xico, mexico",30.0,mexico
234879,"bellmawr, new jersey, usa",30.0,usa
234925,"hudson, ohio, usa",51.0,usa
234954,"santa maria da feira, aveiro, portugal",26.0,portugal
234973,"valencia, valencia, spain",30.0,spain
235037,"barth, mecklenburg-vorpommern, germany",28.0,germany
235038,"bonn, nordrhein-westfalen, germany",30.0,germany
235055,"goettingen, niedersachsen, germany",54.0,germany
235105,"st louis, missouri, usa",46.0,usa
235117,"pace, florida, usa",47.0,usa
235146,"oak park, illinois, usa",39.0,usa
235282,"encino, california, usa",43.0,usa
235303,"lyon, rhone, france",26.0,france
235371,"br�hl, nordrhein-westfalen, germany",35.0,germany
235392,"st. louis, missouri, usa",27.0,usa
235394,"lleida, catalu�a, spain",22.0,spain
235429,"los altos, california, usa",19.0,usa
235442,"gasteiz, euskal herria, spain",21.0,spain
235465,"kaiserslautern, rheinland-pfalz, germany",44.0,germany
235475,"palma de mallorca, illes balears, spain",46.0,spain
235498,"lisboa, lisboa, portugal",42.0,portugal
235543,"moorhead, minnesota, usa",53.0,usa
235604,"shetland islands, scotland, united kingdom",46.0,united kingdom
235684,"miami, florida, usa",26.0,usa
235805,"edinburgh, scotland, united kingdom",27.0,united kingdom
235842,"griswold, iowa, usa",41.0,usa
235888,"boston, massachusetts, usa",24.0,usa
235925,"turin, piemonte, italy",29.0,italy
235935,"bridgeton, new jersey, usa",43.0,usa
236032,"long beach, california, usa",46.0,usa
236058,"san francisco, california, usa",34.0,usa
236164,"elkhorn, nebraska, usa",42.0,usa
236172,"chesapeake, virginia, usa",34.0,usa
236269,"whiteman afb, missouri, usa",21.0,usa
236283,"orlando, florida, usa",41.0,usa
236340,"st kilda, victoria, australia",29.0,australia
236399,"wilmington, delaware, usa",40.0,usa
236625,"hampton, virginia, usa",38.0,usa
236655,"rochdale, england, united kingdom",30.0,united kingdom
236727,"cardiff, wales, united kingdom",32.0,united kingdom
236840,"geneva, iowa, usa",72.0,usa
236855,"louisville, colorado, usa",20.0,usa
236940,"amarillo, texas, usa",54.0,usa
236948,"toronto, ontario, canada",35.0,canada
236949,"glen burnie, maryland, usa",56.0,usa
236955,"pace, florida, usa",41.0,usa
236959,"st. louis, missouri, usa",35.0,usa
237047,"s. pedro da cova, porto, portugal",0.0,portugal
237070,"allenwinden, zug, switzerland",29.0,switzerland
237074,"alsdorf, nordrhein-westfalen, germany",38.0,germany
237175,"grand rapids, michigan, usa",32.0,usa
237262,"jefferson, maryland, usa",45.0,usa
237334,"montevallo, alabama, usa",46.0,usa
237451,"fresno, california, usa",28.0,usa
237474,"montreal, quebec, canada",24.0,canada
237518,"bonn, nordrhein-westfalen, germany",41.0,germany
237534,"rexdale, ontario, canada",47.0,canada
237607,"kandel, rheinland-pfalz, germany",33.0,germany
237646,"rockville, maryland, usa",56.0,usa
237748,"eagan, minnesota, usa",27.0,usa
237900,"mutterstadt, rheinland-pfalz, germany",27.0,germany
237962,"hameln, niedersachsen, germany",33.0,germany
238010,"daytona beach, florida, usa",29.0,usa
238065,"bourbonnais, illinois, usa",27.0,usa
238120,"louisville, kentucky, usa",25.0,usa
238131,"virginia beach, virginia, usa",47.0,usa
238141,"aloha, oregon, usa",46.0,usa
238186,"montclair, new jersey, usa",36.0,usa
238222,"upper sandusky, ohio, usa",28.0,usa
238231,"sydney, new south wales, australia",17.0,australia
238527,"rockford, illinois, usa",22.0,usa
238538,"wien, wien, austria",22.0,austria
238540,"omaha, nebraska, usa",32.0,usa
238557,"kuala lumpur, selangor, malaysia",21.0,malaysia
238613,"st. john`s, newfoundland, canada",37.0,canada
238624,"hamburg, hamburg, germany",42.0,germany
238625,"hamburg, hamburg, germany",41.0,germany
238630,"san francisco, california, usa",21.0,usa
238639,"bakersfield, california, usa",22.0,usa
238644,"wallington, england, united kingdom",16.0,united kingdom
238710,"recco, liguria, italy",28.0,italy
238779,"brooklyn, new york, usa",46.0,usa
238781,"yucca valley, california, usa",51.0,usa
238823,"hamburg, hamburg, germany",24.0,germany
238849,"saskatoon, saskatchewan, canada",40.0,canada
238864,"powys, wales, united kingdom",32.0,united kingdom
238889,"clark fork, idaho, usa",33.0,usa
238961,"antioch, illinois, usa",18.0,usa
239020,"seattle, washington, usa",55.0,usa
239106,"pasadena, california, usa",74.0,usa
239111,"tucson, arizona, usa",70.0,usa
239407,"chilliwack, british columbia, canada",57.0,canada
239423,"jackson, tennessee, usa",49.0,usa
239467,"albstadt, baden-wuerttemberg, germany",23.0,germany
239486,"milwaukee, wisconsin, usa",25.0,usa
239488,"ganderkesee, niedersachsen, germany",36.0,germany
239567,"giessen, hessen, germany",27.0,germany
239594,"leuven, vlaams-brabant, belgium",28.0,belgium
239626,"wellesley, massachusetts, usa",52.0,usa
239630,"lyon, rh�ne-alpes, france",24.0,france
239688,"winnemucca, nevada, usa",26.0,usa
239702,"hannover, niedersachsen, germany",32.0,germany
239736,"paris, ile-de-france, france",20.0,france
239761,"neukirch, sachsen, germany",32.0,germany
240051,"trenton, ontario, canada",32.0,canada
240100,"roma, lazio, italy",32.0,italy
240144,"muskego, wisconsin, usa",34.0,usa
240155,"westford, massachusetts, usa",40.0,usa
240219,"arlington, tennessee, usa",38.0,usa
240225,"indian springs village, alabama, usa",46.0,usa
240318,"burnaby, british columbia, canada",33.0,canada
240333,"sheffield, south yorkshire, united kingdom",33.0,united kingdom
240401,"denver, colorado, usa",64.0,usa
240403,"louisville, kentucky, usa",49.0,usa
240418,"barcelona, catalunya, spain",34.0,spain
240440,"barcelona, catalunya, spain",30.0,spain
240541,"port angeles, washington, usa",40.0,usa
240543,"millbrae, california, usa",67.0,usa
240567,"hawthorne, new jersey, usa",33.0,usa
240568,"elk  city, oklahoma, usa",34.0,usa
240700,"waldorf, maryland, usa",15.0,usa
240756,"guyton, georgia, usa",41.0,usa
240829,"durham, north carolina, usa",23.0,usa
240956,"dresden, sachsen, germany",24.0,germany
241011,"corpus christi, texas, usa",45.0,usa
241033,"columbus, ohio, usa",26.0,usa
241086,"manchester, england, united kingdom",28.0,united kingdom
241204,"marrickville, new south wales, australia",23.0,australia
241239,"germering, bayern, germany",36.0,germany
241268,"barcelona, catalunya, spain",34.0,spain
241305,"toronto, ontario, canada",20.0,canada
241306,"colfax, north carolina, usa",32.0,usa
241367,"denmark, western australia, australia",38.0,australia
241432,"budenheim, rheinland-pfalz, germany",23.0,germany
241436,"bonn, nordrhein-westfalen, germany",21.0,germany
241523,"m�lheim, nordrhein-westfalen, germany",18.0,germany
241548,"saratoga, california, usa",44.0,usa
241565,"ocala, florida, usa",64.0,usa
241614,"philadelphia, pennsylvania, usa",20.0,usa
241666,"san francisco, california, usa",35.0,usa
241791,"na, ohio, usa",27.0,usa
241802,"collins, new york, usa",17.0,usa
241874,"adrian, michigan, usa",52.0,usa
241901,"sandakan, sabah, malaysia",53.0,malaysia
241980,"ashburn, virginia, usa",35.0,usa
242006,"santo domingo, distrito nacional, dominican republic",30.0,dominican republic
242013,"graz, steiermark, austria",32.0,austria
242029,"irgendwo ziemlich weit s�dlich, niedersachsen, germany",23.0,germany
242073,"aldergrove, british columbia, canada",28.0,canada
242083,"fairview, new mexico, usa",24.0,usa
242106,"covington, virginia, usa",28.0,usa
242118,"margaret, alabama, usa",46.0,usa
242247,"livonia, michigan, usa",42.0,usa
242248,"waco, texas, usa",29.0,usa
242273,"denver, colorado, usa",23.0,usa
242299,"orlando, florida, usa",25.0,usa
242309,"wbl, minnesota, usa",17.0,usa
242310,"chicopee, massachusetts, usa",26.0,usa
242334,"duisburg, nordrhein-westfalen, germany",37.0,germany
242409,"berck sur mer, pas de calais, france",23.0,france
242414,"cologne, nordrhein-westfalen, germany",24.0,germany
242445,"vancouver, british columbia, canada",24.0,canada
242465,"visalia, california, usa",36.0,usa
242471,"pf�ffikon, z�rich, switzerland",21.0,switzerland
